2024-04-15 10:41:38,270 INFO  JobRepositoryFactoryBean:185 - [] No database type set, using meta data indicating: MYSQL
2024-04-15 10:41:38,335 INFO  SimpleJobLauncher:215 - [] No TaskExecutor has been set, defaulting to synchronous executor.
2024-04-15 10:41:38,625 INFO  TomcatWebServer:220 - [] Tomcat started on port(s): 8080 (http) with context path ''
2024-04-15 10:41:38,650 INFO  StartupInfoLogger:61 - [] Started EmployeeBatchServiceCsvtodbApplication in 11.343 seconds (JVM running for 14.36)
2024-04-15 10:41:51,190 INFO  DirectJDKLog:173 - [] Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-04-15 10:41:51,191 INFO  FrameworkServlet:525 - [] Initializing Servlet 'dispatcherServlet'
2024-04-15 10:41:51,194 INFO  FrameworkServlet:547 - [] Completed initialization in 2 ms
2024-04-15 10:41:51,357 INFO  EmployeeController:28 - [] Data import job has been triggered.
2024-04-15 10:41:51,553 INFO  SimpleJobLauncher$1:146 - [] Job: [FlowJob: [name=import-employees]] launched with the following parameters: [{startAt=1713157911360}]
2024-04-15 10:41:51,685 INFO  SimpleStepHandler:149 - [] Executing step: [step1]
2024-04-15 10:41:51,835 INFO  EmployeeProcessor:16 - [] Processing employee with ID: 1
2024-04-15 10:41:51,836 INFO  EmployeeProcessor:16 - [] Processing employee with ID: 3
2024-04-15 10:41:52,062 INFO  AbstractStep:273 - [] Step: [step1] executed in 375ms
2024-04-15 10:41:52,106 INFO  SimpleJobLauncher$1:152 - [] Job: [FlowJob: [name=import-employees]] completed with the following parameters: [{startAt=1713157911360}] and the following status: [COMPLETED] in 479ms
2024-04-15 10:41:52,107 INFO  EmployeeController:37 - [] Data import job has completed successfully.
2024-04-15 10:42:09,651 INFO  SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin:159 - [] Application shutdown requested.
2024-04-15 10:42:09,714 INFO  DirectJDKLog:173 - [] Stopping service [Tomcat]
2024-04-15 10:42:09,719 INFO  DirectJDKLog:173 - [] Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-04-15 10:42:09,742 INFO  AbstractEntityManagerFactoryBean:651 - [] Closing JPA EntityManagerFactory for persistence unit 'default'
2024-04-15 10:42:09,749 INFO  HikariDataSource:350 - [] HikariPool-1 - Shutdown initiated...
2024-04-15 10:42:09,774 INFO  HikariDataSource:352 - [] HikariPool-1 - Shutdown completed.
